entry_ts,exit_ts,entry_price,exit_price,position,pnl,pnl_pct,regime,strategy,exit_reason,mae,mfe,pnl_R,reward_multiple,stop_distance_pct,take_profit_multiple,hold_time_hours,trade_type
2025-03-16 02:00:00+00:00,2025-03-17 04:00:00+00:00,2.371,2.3528,6.326444538169548713622943906,-0.1300261493040911008013496415,-0.8668409953606073386756642767,ranging,ranging_stochastic,signal_exit,-4.356811471952762547448334036,1.054407423028258118937157318,-0.13200624294831584,1.5,6.566666666666666,1.5,26.0,long
2025-03-18 20:00:00+00:00,2025-03-19 13:00:00+00:00,2.258,2.5228,6.634409246060401388343577303,1.740054280710833107010866093,11.61546501328609388839681134,trending_down,trend_macd,take_profit,-0.2081488042515500442869796280,14.70327723649247121346324181,1.7688525400943291,1.5,6.566666666666666,1.5,17.0,long
2025-03-20 06:00:00+00:00,2025-03-24 11:00:00+00:00,2.4531,2.4594,6.213160580372186743684084416,0.02386226452497742040779309461,0.1565610859728506787330316742,ranging,ranging_stochastic,signal_exit,-3.941951000774530186294892177,2.670090905385023032081855611,0.02384178974205848,1.5,6.566666666666666,1.5,101.0,long
2025-03-26 23:00:00+00:00,2025-03-28 15:00:00+00:00,2.3494,2.1785,6.488926346892720658037199472,-1.123093638730671752412091429,-7.366923469822082233761811527,ranging,trend_macd,stop_loss,-7.440197497233336170937260577,1.728100791691495701030050226,-1.1218665182470176,1.5,6.566666666666666,1.5,40.0,long
2025-03-28 21:00:00+00:00,2025-03-29 01:00:00+00:00,2.1827,2.1918,6.907325566307855935827545118,0.04771718647716793037588384718,0.3164979154258487194758784991,trending_down,ranging_stochastic,stop_loss,-0.02748888990699592248133046227,1.589774132954597516836945068,0.04819765209530691,1.5,6.566666666666666,1.5,4.0,long
2025-03-29 13:00:00+00:00,2025-03-30 03:00:00+00:00,2.1384,2.1824,7.053767813108741274170952722,0.2949716409014560991067712326,1.955555555555555555555555556,trending_up,ranging_stochastic,stop_loss,-3.119154508043396932285821175,3.544706322484100261878039656,0.29780033840947545,1.5,6.566666666666666,1.5,14.0,long
2025-03-30 17:00:00+00:00,2025-04-03 12:00:00+00:00,2.1311,1.9739,7.098692148508728241543419352,-1.129926514177513458246608077,-7.469095772136455351696307068,ranging,ranging_stochastic,stop_loss,-7.859790718408333724367697433,4.781568204213786307540706677,-1.1374257521019984,1.5,6.566666666666666,1.5,91.0,long
2025-04-03 14:00:00+00:00,2025-04-03 22:00:00+00:00,1.9687,2.0579,7.598178422593754120392233337,0.6621212239195071809346320367,4.426377812769848123126936557,ranging,ranging_stochastic,signal_exit,-0.07619241123584091024533956418,5.399502209579925839386397115,0.6740676872238347,1.5,6.566666666666666,1.5,8.0,long
2025-04-05 17:00:00+00:00,2025-04-06 20:00:00+00:00,2.1247,1.9492,7.087048545276156546315425509,-1.257591094720417758218435204,-8.351729655951428436955805523,ranging,ranging_stochastic,stop_loss,-8.777709794323904551230761990,1.623758648279757142184779028,-1.27183700344438,1.5,6.566666666666666,1.5,27.0,long
2025-04-06 21:00:00+00:00,2025-04-07 03:00:00+00:00,1.954,1.8235,7.609628137123944293870838946,-1.006932628802720242770017957,-6.771929375639713408393039917,ranging,ranging_stochastic,stop_loss,-7.881269191402251791197543501,1.238485158648925281473899693,-1.0312582805542712,1.5,6.566666666666666,1.5,6.0,long
2025-04-07 06:00:00+00:00,2025-04-07 13:00:00+00:00,1.6548,1.8712,8.894231016207263182141719005,1.908068706829724721749044408,12.96403190717911530094271211,ranging,ranging_stochastic,take_profit,-0.2477640802513898960599468214,13.89291757312061880589799372,1.9742180569308296,1.5,6.566666666666666,1.5,7.0,long
2025-04-08 19:00:00+00:00,2025-04-09 17:00:00+00:00,1.8256,2.0707,8.218878062907667518662616816,1.997428182413806401693312701,13.31229732690622261174408414,ranging,ranging_stochastic,take_profit,-5.685801928133216476774758983,14.18163891323400525854513585,2.027253400036481,1.5,6.566666666666666,1.5,22.0,long
2025-04-13 15:00:00+00:00,2025-05-01 10:00:00+00:00,2.1476,2.236,7.126093322316217536936333656,0.6140127050240545678525822532,4.012106537530266343825665860,ranging,ranging_stochastic,signal_exit,-5.219780219780219780219780220,9.089215868876885826038368411,0.6109806909944568,1.5,6.566666666666666,1.5,427.0,long
2025-05-02 01:00:00+00:00,2025-05-06 19:00:00+00:00,2.2162,2.1367,6.947071529988230740683312657,-0.5671359943721901965079413904,-3.683634148542550311343741540,ranging,ranging_stochastic,signal_exit,-6.249435971482718166230484613,1.123544806425412868874650302,-0.5609595150064798,1.5,6.566666666666666,1.5,114.0,long
2025-05-09 07:00:00+00:00,2025-05-09 15:00:00+00:00,2.3384,2.3495,6.547652037976431935522650659,0.05729522915831276765179095459,0.3742088607594936708860759494,trending_down,ranging_stochastic,stop_loss,-0.3121792678754704071159767362,3.878720492644543277454669860,0.05698612092784167,1.5,6.566666666666666,1.5,8.0,long
2025-05-11 14:00:00+00:00,2025-05-12 13:00:00+00:00,2.3603,2.6037,6.490540952411911771035010359,1.562898246339264430391677665,10.20193619455154005846714401,ranging,trend_macd,take_profit,-1.355759861034614243952039995,12.48146422064991738338346820,1.5535943443479503,1.5,6.566666666666666,1.5,23.0,long
2025-05-15 17:00:00+00:00,2025-05-16 15:00:00+00:00,2.4827,2.4229,6.264977060026875988936515326,-0.3898250411083463019719978995,-2.506259314456035767511177347,trending_up,ranging_stochastic,stop_loss,-5.461795625730051959560156281,0.3907036693921939823579167841,-0.38166385499330496,1.5,6.566666666666666,1.5,22.0,long
2025-05-17 20:00:00+00:00,2025-05-17 22:00:00+00:00,2.3586,2.3435,6.569823111490915404238483388,-0.1146007094452917828538339850,-0.7395700839481048079369117274,trending_down,trend_macd,stop_loss,-1.369456457220384974137200034,0.1441533112863563130670736878,-0.11262488588042205,1.5,6.566666666666666,1.5,2.0,long
2025-05-19 05:00:00+00:00,2025-05-19 18:00:00+00:00,2.3429,2.3679,6.606511026653156048063857536,0.1495192182063168929953860301,0.9659865978061376926031840879,ranging,ranging_stochastic,signal_exit,-2.569465192709889453241708993,1.681676554697170173716334457,0.14710455804154382,1.5,6.566666666666666,1.5,13.0,long
2025-05-24 05:00:00+00:00,2025-05-25 23:00:00+00:00,2.3393,2.3417,6.626265364458011729559321045,0.00038631127074790208383330842,0.002492198520925063053050057730,trending_down,ranging_stochastic,stop_loss,-3.133415979139058692771341854,0.8848800923353139828153721199,0.0003795226173997558,1.5,6.566666666666666,1.5,42.0,long
2025-05-26 13:00:00+00:00,2025-05-30 13:00:00+00:00,2.3241,2.17,6.669627173429387300146592109,-1.042262638391810353393907949,-6.723893119917387375758358075,ranging,ranging_stochastic,stop_loss,-7.465255367669205283765758788,1.299427735467492792909083086,-1.0239431147082316,1.5,6.566666666666666,1.5,96.0,long
2025-05-30 16:00:00+00:00,2025-05-31 15:00:00+00:00,2.1535,2.173,7.125396386351737855241053415,0.1234617431863165618177617325,0.8045971674019038774088692824,ranging,ranging_stochastic,signal_exit,-3.440910146273508242396099373,2.428604597167401903877408869,0.12252748742160972,1.5,6.566666666666666,1.5,23.0,long
2025-06-01 12:00:00+00:00,2025-06-01 23:00:00+00:00,2.132,2.1792,7.205938264299444163008570722,0.3244171054093724157739762608,2.111669793621013133208255160,ranging,ranging_stochastic,signal_exit,-0.09380863039399624765478424015,2.621951219512195121951219512,0.3215740802468548,1.5,6.566666666666666,1.5,11.0,long
2025-06-02 11:00:00+00:00,2025-06-08 13:00:00+00:00,2.143,2.2674,7.191657930610275696640396281,0.8783358813760525575475028629,5.699141390573961735884274382,ranging,ranging_stochastic,signal_exit,-3.915072328511432571161922538,6.859542697153523098460102660,0.8678895518640551,1.5,6.566666666666666,1.5,146.0,long
2025-06-09 06:00:00+00:00,2025-06-09 23:00:00+00:00,2.2356,2.3211,6.952707697040717794566333271,0.5783185782613801613624535785,3.720652173913043478260869565,ranging,ranging_stochastic,signal_exit,-0.5009840758633029164430130614,4.191268563249239577741993201,0.5665967777532553,1.5,6.566666666666666,1.5,17.0,long
2025-06-10 10:00:00+00:00,2025-06-13 01:00:00+00:00,2.2824,2.1105,6.848151557239500405597994523,-1.191650276551024085328309826,-7.624014195583596214511041009,ranging,ranging_stochastic,stop_loss,-8.657553452506133894146512443,2.431650893796004206098843323,-1.1610173901903953,1.5,6.566666666666666,1.5,63.0,long
2025-06-13 05:00:00+00:00,2025-06-14 12:00:00+00:00,2.1127,2.1721,7.313614603474597488018940806,0.4185428051661839175845991426,2.708756567425569176882661997,ranging,ranging_stochastic,signal_exit,-0.9608557769678610309083163724,3.190230510720878496710370616,0.4125010001155689,1.5,6.566666666666666,1.5,31.0,long
2025-06-14 19:00:00+00:00,2025-06-16 19:00:00+00:00,2.1245,2.3357,7.302544124987389833172655260,1.525240766884603686332723420,9.831221463873852671216756884,ranging,trend_macd,take_profit,-0.7154624617557072252294657566,9.955283596140268298423158390,1.4971403244477948,1.5,6.566666666666666,1.5,48.0,long
2025-06-17 11:00:00+00:00,2025-06-20 12:00:00+00:00,2.1939,2.1722,7.175824380586353185434711979,-0.1713027147782335405133345313,-1.088117051825516204020237932,ranging,ranging_stochastic,signal_exit,-3.455034413601349195496604221,1.413008797119285291034231278,-0.16570310433891108,1.5,6.566666666666666,1.5,73.0,long
2025-06-20 16:00:00+00:00,2025-06-22 13:00:00+00:00,2.1216,1.9619,7.408251178993054874834188556,-1.197631961273257337869957107,-7.619810520361990950226244345,ranging,trend_macd,stop_loss,-8.460595776772247360482654600,1.253770739064856711915535445,-1.160377236603349,1.5,6.566666666666666,1.5,45.0,long
2025-06-22 22:00:00+00:00,2025-06-23 03:00:00+00:00,2.0166,2.018,7.704899785361835079722166453,-0.00476162806735361407926829887,-0.03064564117822076762868193991,trending_up,ranging_stochastic,stop_loss,-0.6446494098978478627392641079,0.4363780620846970147773480115,-0.0046668489103889495,1.5,6.566666666666666,1.5,5.0,long
2025-06-23 17:00:00+00:00,2025-06-24 08:00:00+00:00,2.0275,2.1801,7.663125357805461691568843709,1.152686550008561767099616314,7.418983970406905055487053022,trending_down,ranging_stochastic,stop_loss,-0.01479654747225647348951911221,9.030826140567200986436498150,1.1297945132599347,1.5,6.566666666666666,1.5,15.0,long
