entry_ts,exit_ts,entry_price,exit_price,position,pnl,pnl_pct,regime,strategy,exit_reason,mae,mfe
2024-12-18 20:00:00+00:00,2024-12-18 21:00:00+00:00,0.9778,0.9924670,101.4640980702587814337516382,1.387474157376990025255624090,1.398500000000000000000000000,ranging,Trend MACD+ADX,take_profit,-0.7465739415013295152382900389,2.168132542442217222335856003
2024-12-22 14:00:00+00:00,2024-12-22 15:00:00+00:00,0.8788,0.8919820,114.4732239991761794619685662,1.406877983467907230758823994,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.04551661356395084205735093309,1.502048247610377787892580792
2024-12-26 04:00:00+00:00,2024-12-26 06:00:00+00:00,0.8975,0.888525,113.6556515141436587653891922,-1.121045360101043831823885432,-1.09900,ranging,Range RSI BB,stop_loss,-1.181058495821727019498607242,0.1448467966573816155988857939
2024-12-26 07:00:00+00:00,2024-12-26 08:00:00+00:00,0.8857,0.876843,113.9041457308827931693721515,-1.108725071593533360112140931,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-2.845207180760980015806706560,0.1806480749689511121147115276
2024-12-26 08:00:00+00:00,2024-12-26 17:00:00+00:00,0.8701,0.861399,114.6720799933908246753255645,-1.096540183056720428484508503,-1.099000000000000000000000000,ranging,Trend MACD+ADX,stop_loss,-2.080220664291460751637742788,0.9539133432938742673255947592
2024-12-29 16:00:00+00:00,2024-12-29 20:00:00+00:00,0.8703,0.861597,113.3857711354620660938943642,-1.084489206444927070975463754,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.758014477766287487073422958,0.6549465701482247500861771803
2024-12-30 13:00:00+00:00,2024-12-30 14:00:00+00:00,0.8432,0.834768,115.7437706507918750599392806,-1.072570670066097322465443407,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.067362428842504743833017078,1.233396584440227703984819734
2024-12-30 14:00:00+00:00,2024-12-30 16:00:00+00:00,0.8381,0.829719,115.1683292479198326310408758,-1.060783118402070912891548185,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.014198782961460446247464503,0.7159050232669132561746808257
2025-01-02 10:00:00+00:00,2025-01-02 12:00:00+00:00,0.9666,0.9810990,98.76039067274936976534637887,1.335033183835549378300345580,1.398500000000000000000000000,trending_up,Trend MACD+ADX,take_profit,-0.9828264018208152286364576867,1.675977653631284916201117318
2025-01-03 03:00:00+00:00,2025-01-03 04:00:00+00:00,1.027,1.01673,94.25202220848596902968272191,-1.063797126621184841226390868,-1.099000000000000000000000000,trending_up,Trend MACD+ADX,stop_loss,-1.587147030185004868549172347,0
2025-01-07 15:00:00+00:00,2025-01-07 16:00:00+00:00,1.0452,1.034748,91.59302495359156654444868401,-1.052105996199618019821312832,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.157673172598545732874091083,1.836969001148105625717566016
2025-01-07 16:00:00+00:00,2025-01-07 17:00:00+00:00,1.0428,1.032372,90.79490188463203618377105073,-1.040543351301384217783476604,-1.099000000000000000000000000,ranging,Trend MACD+ADX,stop_loss,-1.946682009973149213655542769,0.4986574606827771384733410050
2025-01-12 22:00:00+00:00,2025-01-13 00:00:00+00:00,0.9636,0.9780540,97.17764667288595175866850882,1.309560718970890750058421856,1.398499999999999999999999999,ranging,Range RSI BB,take_profit,-0.1764217517642175176421751764,3.134080531340805313408053134
2025-01-13 02:00:00+00:00,2025-01-13 03:00:00+00:00,0.9546,0.945054,99.46568306407269418050638693,-1.043499852172072094573178253,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.204693065158181437251204693,0.4818772260632725749004818772
2025-01-13 06:00:00+00:00,2025-01-13 08:00:00+00:00,0.9334,0.924066,100.6068579395668756911701507,-1.032031788796701022253819023,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.382044139704306835226055282,0.9106492393400471394900364260
2025-01-13 11:00:00+00:00,2025-01-13 13:00:00+00:00,0.8937,0.9071055,103.9212368938066697413946511,1.298848615626750365159163329,1.398499999999999999999999999,ranging,Trend MACD+ADX,take_profit,-0.5706612957368244377307821417,3.278505091193912946178807206
2025-01-15 15:00:00+00:00,2025-01-15 16:00:00+00:00,1.0644,1.053756,88.47543971027975489763581644,-1.034964105723563264532348758,-1.099000000000000000000000000,trending_up,Trend MACD+ADX,stop_loss,-1.240135287485907553551296505,1.700488538143555054490792935
2025-01-18 05:00:00+00:00,2025-01-18 06:00:00+00:00,1.0601,1.0760015,87.85802652759004607915405552,1.302539040497746436761429332,1.398500000000000000000000001,ranging,Range RSI BB,take_profit,-0.05659843410998962362041316857,2.094142062069616073955287237
2025-01-19 23:00:00+00:00,2025-01-20 00:00:00+00:00,0.993,0.98307,95.10657901550448568506812043,-1.037904754256731537595146353,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-3.383685800604229607250755287,0.1611278952668680765357502518
2025-01-20 00:00:00+00:00,2025-01-20 01:00:00+00:00,0.9621,0.9765315,97.08234924450600015349495608,1.306239950990827030126269799,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,0,3.097391123583827045005716661
2025-01-26 22:00:00+00:00,2025-01-26 23:00:00+00:00,0.9718,0.962082,97.45746877868908188701766520,-1.040853758068839247058063400,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-2.088907182547849351718460589,0
2025-01-26 23:00:00+00:00,2025-01-27 00:00:00+00:00,0.953,0.94347,98.28784302314922406164292092,-1.029414775267662703732895283,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.668415529905561385099685205,0.5981112277019937040923399790
2025-01-27 00:00:00+00:00,2025-01-27 01:00:00+00:00,0.9392,0.929808,98.63596638180744019060137176,-1.018101506887471090618870764,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.660988074957410562180579216,0.4684838160136286201022146508
2025-01-27 01:00:00+00:00,2025-01-27 02:00:00+00:00,0.9271,0.917829,98.82515167609327660057592234,-1.006912571326777783332969374,-1.099000000000000000000000000,ranging,Trend MACD+ADX,stop_loss,-1.229640815446014453672742962,0.2157264588501779743285513968
2025-02-06 15:00:00+00:00,2025-02-06 16:00:00+00:00,0.711,0.70389,127.4456899403365667412953140,-0.9958466021678964954941400411,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.153305203938115330520393812,0.9985935302390998593530239100
2025-02-06 16:00:00+00:00,2025-02-06 17:00:00+00:00,0.7071,0.7177065,126.7402615548174267537361451,1.253308274651578463369072092,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.6081176636967897044265309009,2.503182011030971574034789987
2025-02-07 20:00:00+00:00,2025-02-07 23:00:00+00:00,0.6968,0.7072520,130.4123811998607648119057122,1.270835790872580788179288565,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.9471871412169919632606199770,1.564293915040183696900114811
2025-02-09 13:00:00+00:00,2025-02-09 15:00:00+00:00,0.6804,0.6906060,135.4235493987883035113391958,1.288608429407933830501975915,1.398499999999999999999999999,ranging,Range RSI BB,take_profit,-0.2057613168724279835390946502,2.116402116402116402116402116
2025-02-09 21:00:00+00:00,2025-02-09 22:00:00+00:00,0.6562,0.6660430,142.3815779340803040835372825,1.306629618293203785121546050,1.398500000000000000000000001,ranging,Range RSI BB,take_profit,-0.8991161231331911002743066138,3.444071929289850655288021945
2025-02-14 17:00:00+00:00,2025-02-14 18:00:00+00:00,0.8227,0.814473,115.1542738041044114801734664,-1.041164257434417325578878432,-1.099000000000000000000000000,trending_up,Trend MACD+ADX,stop_loss,-1.057493618572991369879664519,0.8022365382277865564604351525
2025-02-18 16:00:00+00:00,2025-02-18 17:00:00+00:00,0.7395,0.7505925,126.7021728210984205532925387,1.310342151364813913758250256,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.5949966193373901284651791751,1.514536849222447599729546991
2025-02-21 17:00:00+00:00,2025-02-21 18:00:00+00:00,0.7697,0.7812455,123.4332843348929399933975349,1.328667286351650836342159385,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.5976354423801481096531116019,1.766922177471742237235286475
2025-02-21 19:00:00+00:00,2025-02-21 22:00:00+00:00,0.7539,0.7652085,127.7825523795181678594777053,1.347248698351278673288404484,1.398499999999999999999999999,ranging,Trend MACD+ADX,take_profit,-0.5040456293938188088605915904,1.538665605517973205995490118
2025-02-24 03:00:00+00:00,2025-02-24 04:00:00+00:00,0.7384,0.731016,132.2894297633667733241449709,-1.073530839160597579393809625,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.706392199349945828819068256,0.2843986998916576381365113759
2025-02-24 04:00:00+00:00,2025-02-24 07:00:00+00:00,0.7363,0.7473445,131.2087248378506421881771518,1.351076642612060348386520394,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.4889311421974738557653130517,1.643351894608176015211191091
2025-02-24 08:00:00+00:00,2025-02-24 09:00:00+00:00,0.7315,0.7424725,133.9166927419295805762697980,1.369971449458990012358705881,1.398500000000000000000000000,ranging,Trend MACD+ADX,take_profit,-0.1640464798359535201640464798,1.558441558441558441558441558
2025-02-27 20:00:00+00:00,2025-02-27 21:00:00+00:00,0.6337,0.627363,156.7461451636112958874862919,-1.091637053770083455460861694,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.167744989742780495502603756,1.530692756824996054915575193
2025-03-02 15:00:00+00:00,2025-03-02 16:00:00+00:00,0.8659,0.8788885,113.4523560877819549006111577,1.373863955982699370556922233,1.398500000000000000000000001,trending_up,Trend MACD+ADX,take_profit,-0.02309735535281210301420487354,32.67120914655271971359279363
2025-03-03 19:00:00+00:00,2025-03-03 20:00:00+00:00,0.8367,0.8492505,119.0537338262138091538139401,1.393077443407117421254160790,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.2031791562089159794430500777,5.258754631289590056173060834
2025-03-04 11:00:00+00:00,2025-03-04 12:00:00+00:00,0.8133,0.805167,124.1919790185665947869793244,-1.110048648528444324827350627,-1.099000000000000000000000000,trending_down,Trend MACD+ADX,stop_loss,-1.340218861428747079798352391,0.5041190212713635804746096151
2025-03-06 17:00:00+00:00,2025-03-06 19:00:00+00:00,0.894,0.907410,111.7396956233464957666923198,1.397035601103495664507689731,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.8612975391498881431767337808,1.800894854586129753914988814
2025-03-07 00:00:00+00:00,2025-03-07 01:00:00+00:00,0.8304,0.8428560,121.9801583434191508669684774,1.416573143984928051375829771,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.3853564547206165703275529865,4.720616570327552986512524085
2025-03-13 17:00:00+00:00,2025-03-13 20:00:00+00:00,0.6986,0.691614,147.0210372636132134716668385,-1.128770773989638498335057923,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.016318350987689665044374463,1.231033495562553678786143716
2025-03-15 17:00:00+00:00,2025-03-15 18:00:00+00:00,0.7522,0.7483,135.0440386311759537795418712,-0.6277252047692951859534444799,-0.6179606487636266950279181070,trending_up,Trend MACD+ADX,signal_exit,-0.8109545333687848976336080830,0.2127093858016484977399627759
2025-03-15 21:00:00+00:00,2025-03-15 22:00:00+00:00,0.7567,0.749133,133.4113924324055203475855042,-1.109466883183077817144727282,-1.099000000000000000000000001,trending_up,Trend MACD+ADX,stop_loss,-1.017576318223866790009250694,0.06607638430025109026034095414
2025-03-16 09:00:00+00:00,2025-03-16 11:00:00+00:00,0.7276,0.720324,137.2222839065670415473793619,-1.097273842136895791934306729,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-3.202308960967564595931830676,0.2748763056624518966465090709
2025-03-16 11:00:00+00:00,2025-03-16 13:00:00+00:00,0.7058,0.698742,139.9060072659128416519395253,-1.085214802611811307180948697,-1.099000000000000000000000000,ranging,Trend MACD+ADX,stop_loss,-1.204307169169736469254746387,0.9634457353357891754037971097
2025-03-22 14:00:00+00:00,2025-03-23 01:00:00+00:00,0.7011,0.7074,139.2960278500491689213492630,0.7790269653541849821095378882,0.7976893453145057766367137355,ranging,Range RSI BB,signal_exit,-0.5705320211096847810583368992,1.198117244330338040222507488
2025-03-23 18:00:00+00:00,2025-03-23 22:00:00+00:00,0.6942,0.7046130,141.8027543806160433777981939,1.376676017192965847520452074,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.3601267646211466436185537309,1.771823681936041486603284356
2025-03-28 04:00:00+00:00,2025-03-28 05:00:00+00:00,0.7176,0.710424,139.0971963603910579158137657,-1.096979467709300688532663661,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.560758082497212931995540691,0.01393534002229654403567447046
2025-03-28 05:00:00+00:00,2025-03-28 07:00:00+00:00,0.7085,0.701415,139.3354532681825299532184821,-1.084923663359175473965689687,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.143260409315455187014820042,0.7762879322512350035285815102
2025-03-28 07:00:00+00:00,2025-03-28 11:00:00+00:00,0.7015,0.694485,139.1792515711306443305625159,-1.073000352298858135506806758,-1.099000000000000000000000000,ranging,Trend MACD+ADX,stop_loss,-1.040627227369921596578759800,0.5702066999287241625089094797
2025-04-02 22:00:00+00:00,2025-04-03 00:00:00+00:00,0.6399,0.6494985,150.9005229330353006131939336,1.350409006078517304740423432,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.7969995311767463666197843413,1.812783247382403500546960463
2025-04-05 13:00:00+00:00,2025-04-05 22:00:00+00:00,0.6491,0.6541,150.8421716698934003499048245,0.6555449938601897285806513768,0.6695270374364504698813742105,ranging,Range RSI BB,signal_exit,-0.6624557079032506547527345555,0.8781389616391927283931597597
2025-04-06 07:00:00+00:00,2025-04-06 12:00:00+00:00,0.6385,0.632115,154.3730597099263835484790493,-1.083253512886420074893785564,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.190289741581832419733750979,0.5324980422866092404072043853
2025-04-06 12:00:00+00:00,2025-04-06 13:00:00+00:00,0.6315,0.625185,154.3688758699945777051624503,-1.071348556779798318270702860,-1.099000000000000000000000000,ranging,Trend MACD+ADX,stop_loss,-1.947743467933491686460807601,0.1583531274742676167854315123
2025-04-08 19:00:00+00:00,2025-04-08 22:00:00+00:00,0.5602,0.554598,172.1038853179610451669749813,-1.059574436140788334752907836,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.320956801142449125312388433,1.249553730810424848268475544
2025-04-10 15:00:00+00:00,2025-04-10 19:00:00+00:00,0.59,0.59885,161.6152917270864223182821639,1.333512014333949133511493877,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.7288135593220338983050847458,2.016949152542372881355932203
2025-04-15 14:00:00+00:00,2025-04-15 15:00:00+00:00,0.6282,0.621918,153.9104331953437413264851489,-1.062585010125131171931264696,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.448583253740846864056033110,0.4138809296402419611588666030
2025-04-15 15:00:00+00:00,2025-04-15 18:00:00+00:00,0.6233,0.617067,153.4156090537298365624365568,-1.050907200863855980351740097,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.235360179688753409273223167,0.4492218835231830579175356971
2025-04-28 07:00:00+00:00,2025-04-29 01:00:00+00:00,0.7251,0.717849,130.4275850535456504606467601,-1.039357730726362203127674474,-1.099000000000000000000000000,trending_up,Trend MACD+ADX,stop_loss,-3.103020273065784029788994621,0
2025-04-30 13:00:00+00:00,2025-04-30 14:00:00+00:00,0.6661,0.6760915,140.4198831881092763036890727,1.308068573419520251408233769,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.2101786518540759645698844017,2.432067257168593304308662363
2025-05-02 19:00:00+00:00,2025-05-03 04:00:00+00:00,0.6908,0.7011620,137.2926357339593358385864578,1.326361912418792242124177918,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.2895193977996525767226404169,1.635784597568037058482918356
2025-05-05 01:00:00+00:00,2025-05-05 05:00:00+00:00,0.6712,0.6812680,143.2778824157298889145108805,1.344911083763969051630284546,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.7151370679380214541120381406,2.756257449344457687723480334
2025-05-05 11:00:00+00:00,2025-05-05 13:00:00+00:00,0.6636,0.656964,146.9454878860787680696955810,-1.071668153115608556696639363,-1.099000000000000000000000000,ranging,Trend MACD+ADX,stop_loss,-1.250753465943339361060880048,0.7836045810729355033152501507
2025-05-09 07:00:00+00:00,2025-05-09 08:00:00+00:00,0.7941,0.786159,121.4473713739910111249884752,-1.059890520112868018658543296,-1.099000000000000000000000000,trending_up,Trend MACD+ADX,stop_loss,-1.876337992696133988162699912,3.009696511774335725979095832
2025-05-10 09:00:00+00:00,2025-05-10 10:00:00+00:00,0.8017,0.7941,118.9740140800466432776534924,-0.9986797715893195283369511805,-1.047037545216415117874516652,trending_up,Trend MACD+ADX,signal_exit,-0.9604590245727828364724959461,1.409504802295122863914182362
2025-05-10 13:00:00+00:00,2025-05-10 15:00:00+00:00,0.8097,0.801603,116.5651319209387111119647446,-1.037266832607060977517062812,-1.099000000000000000000000000,trending_up,Trend MACD+ADX,stop_loss,-1.556131900703964431270841052,0.5310608867481783376559219464
2025-05-15 07:00:00+00:00,2025-05-15 08:00:00+00:00,0.7676,0.7791140,121.6069834337897517064106187,1.305437103965621532536623461,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.02605523710265763418447107869,2.123501823866597186034392913
2025-05-15 16:00:00+00:00,2025-05-15 18:00:00+00:00,0.7879,0.780021,120.1306734201581862449262779,-1.040214023889291558016727784,-1.099000000000000000000000000,trending_down,Trend MACD+ADX,stop_loss,-3.502982612006599822312476203,0.5711384693489021449422515548
2025-05-16 22:00:00+00:00,2025-05-17 01:00:00+00:00,0.7552,0.747648,123.9549040834922449475115023,-1.028782071766748243794123945,-1.099000000000000000000000000,ranging,Trend MACD+ADX,stop_loss,-2.635063559322033898305084746,1.059322033898305084745762712
2025-05-18 19:00:00+00:00,2025-05-18 20:00:00+00:00,0.7304,0.723096,126.7551499070188871037329718,-1.017475756798031680594826523,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.820920043811610076670317634,0.9446878422782037239868565170
2025-05-23 02:00:00+00:00,2025-05-23 03:00:00+00:00,0.8265,0.8388975,110.7858266609661989836318646,1.280529333008010559987704729,1.398500000000000000000000000,trending_up,Trend MACD+ADX,take_profit,-0.1451905626134301270417422868,1.572897761645493042952208106
2025-05-28 15:00:00+00:00,2025-05-28 19:00:00+00:00,0.7415,0.734085,125.2124276039063708967760497,-1.020366715600579348479354255,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.186783546864463924477410654,1.294672960215778826702629804
2025-05-28 19:00:00+00:00,2025-05-28 23:00:00+00:00,0.7329,0.7438935,125.2894642552817501316415426,1.284167707212453485480649011,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.06822213125938054304816482467,2.073952790285168508664210670
2025-05-29 19:00:00+00:00,2025-05-29 23:00:00+00:00,0.7274,0.720126,128.0022216935777401113015337,-1.023265888498393845244998484,-1.099000000000000000000000000,ranging,Trend MACD+ADX,stop_loss,-1.099807533681605718999175144,1.223535881220786362386582348
2025-06-01 09:00:00+00:00,2025-06-01 14:00:00+00:00,0.6579,0.6677685,139.9689165092112088641370073,1.287816419147169609549344584,1.398500000000000000000000001,ranging,Range RSI BB,take_profit,-0.4103967168262653898768809850,2.325581395348837209302325581
2025-06-04 19:00:00+00:00,2025-06-04 20:00:00+00:00,0.6736,0.666864,138.6184183351502730422581379,-1.026173298830223890894703248,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.202494061757719714964370546,0.07422802850356294536817102138
2025-06-04 20:00:00+00:00,2025-06-05 04:00:00+00:00,0.6672,0.6772080,138.4100618880800360167421739,1.291475498184802095424729742,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.7793764988009592326139088729,1.798561151079136690647482014
2025-06-05 16:00:00+00:00,2025-06-05 19:00:00+00:00,0.6614,0.654786,141.5764571967218054517615787,-1.029088970001130705362488239,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-4.157846991230722709404293922,0.4233444209253099485938917448
2025-06-05 19:00:00+00:00,2025-06-05 20:00:00+00:00,0.6421,0.635679,144.2292163524539346214493380,-1.017779282220818278910554493,-1.099000000000000000000000000,ranging,Trend MACD+ADX,stop_loss,-3.659866064475938327363339044,0.1401650833203550848777448995
2025-06-16 23:00:00+00:00,2025-06-17 02:00:00+00:00,0.6303,0.6397545,145.3146129425509331136317078,1.280911330519592596184186085,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.09519276534983341266063779153,1.507218784705695700460098366
2025-06-20 14:00:00+00:00,2025-06-20 16:00:00+00:00,0.5832,0.577368,159.2467624626362238300861652,-1.020671103431621808657391704,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.183127572016460905349794239,0.8401920438957475994513031550
2025-06-20 16:00:00+00:00,2025-06-20 17:00:00+00:00,0.5775,0.571725,159.0511528394421193576603634,-1.009453928004908284980246970,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-2.805194805194805194805194805,0.3290043290043290043290043290
2025-06-20 17:00:00+00:00,2025-06-21 01:00:00+00:00,0.576,0.584640,157.7128243693974229931746751,1.270433576912269225282299551,1.398500000000000000000000000,ranging,Trend MACD+ADX,take_profit,-0.8506944444444444444444444444,1.805555555555555555555555556
2025-06-25 15:00:00+00:00,2025-06-26 01:00:00+00:00,0.5673,0.5758095,162.3709155890801778060125373,1.288200590485387310397872510,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.7403490216816499206768905341,1.586462189317821258593336859
2025-06-26 12:00:00+00:00,2025-06-26 13:00:00+00:00,0.5572,0.551628,167.6260247741754705307767138,-1.026479418835834588255439146,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.022972002871500358937544867,0.1615218951902368987796123475
2025-06-26 13:00:00+00:00,2025-06-26 20:00:00+00:00,0.5525,0.5607875,167.1941024168954526542865987,1.291860761070906305217034441,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.4886877828054298642533936652,2.081447963800904977375565611
2025-06-29 15:00:00+00:00,2025-06-29 22:00:00+00:00,0.5559,0.5642385,168.4954170649498900822277032,1.309927433814482929895494667,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.1618996222342147868321640583,5.360676380644000719553876597
2025-07-03 05:00:00+00:00,2025-07-03 08:00:00+00:00,0.6017,0.6107255,157.8469831813530444184907344,1.328246768976378473670083160,1.398500000000000000000000000,trending_up,Trend MACD+ADX,take_profit,-0.3822502908426125976400199435,1.512381585507728103706165863
2025-07-10 08:00:00+00:00,2025-07-10 09:00:00+00:00,0.6316,0.6288,152.4774802868849038953070900,-0.5228147844076709584762289502,-0.5428752374920835972134262192,trending_up,Trend MACD+ADX,signal_exit,-0.5858138062064597846738442052,0.4116529449018366054464851172
2025-07-10 17:00:00+00:00,2025-07-10 18:00:00+00:00,0.6577,0.651123,145.6316888623822933583696657,-1.052643759795029289416379023,-1.099000000000000000000000000,trending_up,Trend MACD+ADX,stop_loss,-1.474836551619279306674775734,0.06081800212863007450205260757
2025-07-12 15:00:00+00:00,2025-07-12 16:00:00+00:00,0.6935,0.7039025,136.5959884715123360524633743,1.324789512299838363657581151,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.5191059841384282624369142033,1.542898341744772891131939438
2025-07-23 12:00:00+00:00,2025-07-23 13:00:00+00:00,0.8345,0.826155,115.1037837235394169155673232,-1.055634641615057141142289834,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-3.115638106650689035350509287,0.6351108448172558418214499700
2025-07-23 13:00:00+00:00,2025-07-23 14:00:00+00:00,0.8182,0.8304730,116.1066644777298781164735290,1.328553643166365029054457500,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.4644341236861403079931557077,1.601075531654852114397457834
2025-07-23 14:00:00+00:00,2025-07-23 15:00:00+00:00,0.8267,0.818433,116.5199304691483625304863903,-1.058634021442106014830444556,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.185436071126164267569856054,1.028184347405346558606507802
2025-07-24 10:00:00+00:00,2025-07-24 11:00:00+00:00,0.7987,0.8106805,119.2793195159670029912641221,1.332328469076178791368380321,1.398500000000000000000000000,trending_down,Trend MACD+ADX,take_profit,-0.07512207336922499060974082885,2.291223237761362213597095280
2025-08-13 08:00:00+00:00,2025-08-13 14:00:00+00:00,0.8763,0.867537,110.2370432117756750890003819,-1.061641923421604474644596471,-1.099000000000000000000000000,trending_up,Trend MACD+ADX,stop_loss,-1.289512723952984137852333676,1.494921830423370991669519571
