entry_ts,exit_ts,entry_price,exit_price,position,pnl,pnl_pct,regime,strategy,exit_reason,mae,mfe
2025-02-06 15:00:00+00:00,2025-02-06 16:00:00+00:00,2.3158,2.292642,40.45956334795849468829770801,-1.029721862245213079170766556,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.286812332671215130840314362,1.118404007254512479488729597
2025-02-06 16:00:00+00:00,2025-02-06 17:00:00+00:00,2.3038,2.3383570,40.22334184345736128135648305,1.295941491121314608846047083,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.4253841479295077697716815696,2.916919871516624707005816477
2025-02-09 21:00:00+00:00,2025-02-09 22:00:00+00:00,2.3356,2.3706340,40.23055164843225874671823632,1.314065232874646193650759052,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.8648741222812125363932180168,2.757321459153964719986299024
2025-02-11 18:00:00+00:00,2025-02-11 19:00:00+00:00,2.3993,2.375307,39.71014115073272609614715617,-1.047089192875853796650119731,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.187846455216104697203350977,0.3834451715083566040095027716
2025-02-17 06:00:00+00:00,2025-02-17 07:00:00+00:00,2.6764,2.649636,35.20753716562441186886704232,-1.035581682646148163424934915,-1.099000000000000000000000000,ranging,Trend MACD+ADX,stop_loss,-1.520699447018382902406217307,0.4520998356000597817964429831
2025-02-21 17:00:00+00:00,2025-02-21 19:00:00+00:00,2.5688,2.543112,36.27914621123911077639785781,-1.024200639953866995108894880,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-2.382435378386795390843973840,0.6617876051074431641233260666
2025-02-21 19:00:00+00:00,2025-02-21 22:00:00+00:00,2.5257,2.5635855,36.49272286790876223118419538,1.288992837012468093330717383,1.398500000000000000000000000,ranging,Trend MACD+ADX,take_profit,-0.3919705428198123292552559686,1.825236568080136199865383854
2025-02-23 15:00:00+00:00,2025-02-23 17:00:00+00:00,2.522,2.559830,37.05736042208153404466004744,1.307019401838087459615947466,1.398500000000000000000000001,ranging,Range RSI BB,take_profit,-0.05947660586835844567803330690,1.665344964314036478984932593
2025-02-24 03:00:00+00:00,2025-02-24 04:00:00+00:00,2.4902,2.465298,38.05545031978464232601742314,-1.041474849425741602359531972,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.919524536181832784515299976,0.1124407678098144727331138061
2025-02-24 04:00:00+00:00,2025-02-24 08:00:00+00:00,2.4747,2.449953,37.87295734307268546405182654,-1.030029040830552702149600716,-1.099000000000000000000000000,ranging,Trend MACD+ADX,stop_loss,-1.188022790641289853315553400,1.224390835252757910049702994
2025-02-28 01:00:00+00:00,2025-02-28 02:00:00+00:00,2.0822,2.061378,44.51742315631131592341727712,-1.018709021671824927952976604,-1.099000000000000000000000000,ranging,Trend MACD+ADX,stop_loss,-2.799923158198059744501008549,1.205455767937758140428393046
2025-03-02 15:00:00+00:00,2025-03-02 16:00:00+00:00,2.5984,2.6373760,35.28150764870674149006560877,1.282081440599478365272693892,1.398500000000000000000000000,trending_up,Trend MACD+ADX,take_profit,-0.1346982758620689655172413793,15.41717980295566502463054187
2025-03-07 00:00:00+00:00,2025-03-07 01:00:00+00:00,2.4086,2.4447290,38.59401765133234055179738093,1.300011349546262070211032517,1.398500000000000000000000001,ranging,Range RSI BB,take_profit,-0.7514738852445403969110686706,3.964958897284729718508677240
2025-03-16 02:00:00+00:00,2025-03-16 09:00:00+00:00,2.371,2.34729,39.75434933131393400390982886,-1.035890609287353259380739544,-1.098999999999999999999999999,ranging,Range RSI BB,stop_loss,-1.417123576549978911851539435,1.054407423028258118937157318
2025-03-16 09:00:00+00:00,2025-03-16 11:00:00+00:00,2.3516,2.328084,39.64180628306599092698140189,-1.024506171491285247060145217,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-2.725803708113624766116686511,0.3359414866473890117366899133
2025-03-16 11:00:00+00:00,2025-03-16 13:00:00+00:00,2.2981,2.275119,40.11886579512062095506258190,-1.013246848666596022194954221,-1.099000000000000000000000000,ranging,Trend MACD+ADX,stop_loss,-1.322831904616857403942387189,1.044340977329097950480831992
2025-03-18 01:00:00+00:00,2025-03-18 06:00:00+00:00,2.2915,2.268585,39.79224029461056207490044305,-1.002111265799750131911031674,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-2.107789657429631245908793367,0.7287802749290857516910320751
2025-03-18 06:00:00+00:00,2025-03-18 07:00:00+00:00,2.2526,2.2863890,40.03454113881752324546006108,1.261192576059665434785185820,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.05327177483796501820118973630,1.646985705407085146053449347
2025-03-20 16:00:00+00:00,2025-03-20 18:00:00+00:00,2.4027,2.4387405,38.05843423871478682212033104,1.278830354235859855890656644,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.09156365755192075581637324676,1.906188870853623007449952137
2025-03-26 13:00:00+00:00,2025-03-26 17:00:00+00:00,2.4169,2.392731,38.36394981157510784616623610,-1.019012914992558700905856945,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.568124456948984236004799537,0.5254665066821134511150647524
2025-03-26 17:00:00+00:00,2025-03-26 19:00:00+00:00,2.389,2.36511,38.38544051260080345437141863,-1.007813963056790480782901577,-1.099000000000000000000000000,ranging,Trend MACD+ADX,stop_loss,-1.280870657178735872750104646,0.1758057764755127668480535789
2025-03-31 03:00:00+00:00,2025-03-31 05:00:00+00:00,2.0811,2.1123165,43.58031974510909085181414517,1.268369622850328207669370189,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.4709048099562731247897746384,1.624141079236942001825957426
2025-03-31 07:00:00+00:00,2025-03-31 09:00:00+00:00,2.0654,2.044746,44.52569625467069680419278963,-1.010677469757921460401383867,-1.099000000000000000000000000,ranging,Trend MACD+ADX,stop_loss,-1.529969981601626803524740970,0.6729931248184371066137309964
2025-04-02 22:00:00+00:00,2025-04-03 01:00:00+00:00,2.0191,2.0493865,45.04615698808327260610093796,1.271973447611325516029912978,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.9013917091773562478331930068,2.624931900351641820613144470
2025-04-06 07:00:00+00:00,2025-04-06 12:00:00+00:00,2.094,2.07306,44.04234432772218779131247222,-1.013549112554530370972741402,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.313276026743075453677172875,0.4106972301814708691499522445
2025-04-06 12:00:00+00:00,2025-04-06 13:00:00+00:00,2.0697,2.049003,44.06972986891613802195273490,-1.002410207807556082195750974,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.091945692612455911484756245,0.2222544330096149200367202976
2025-04-06 13:00:00+00:00,2025-04-06 14:00:00+00:00,2.0507,2.0814605,43.98922792309366303303253740,1.261568805180906124324029945,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.2438191836933729945872141220,2.155361583849417272150972839
2025-04-10 15:00:00+00:00,2025-04-10 17:00:00+00:00,1.9338,1.9628070,47.30079558748013285043119992,1.279211844921361096472701504,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.5326300548143551556520839797,1.644430654669562519391870928
2025-04-13 09:00:00+00:00,2025-04-13 10:00:00+00:00,2.2299,2.207601,41.59356489169489304571350998,-1.019316898968374957608975749,-1.099000000000000000000000000,trending_up,Trend MACD+ADX,stop_loss,-1.591999641239517467150993318,0.7892730615722678147002107718
2025-04-16 11:00:00+00:00,2025-04-16 13:00:00+00:00,2.0892,2.068308,43.90684159152884694860596408,-1.008114606248712516824853106,-1.099000000000000000000000000,trending_down,Trend MACD+ADX,stop_loss,-1.187057246793030825196247367,0.2345395366647520582040972621
2025-04-30 20:00:00+00:00,2025-05-01 10:00:00+00:00,2.1981,2.2310715,41.27294429133040104099118650,1.268747992972125363076915138,1.398500000000000000000000000,trending_down,Range RSI BB,take_profit,-0.4185432873845593922023565807,2.211000409444520267503753241
2025-05-02 07:00:00+00:00,2025-05-02 12:00:00+00:00,2.1945,2.2223,41.91880010924833897984946101,1.072186493554321239924895559,1.165536568694463431305536569,ranging,Range RSI BB,signal_exit,-0.03189792663476874003189792663,1.280473912052859421280473912
2025-05-03 10:00:00+00:00,2025-05-03 14:00:00+00:00,2.1846,2.2115,42.59955750860560337416668394,1.051719175551209438903114176,1.130115352925020598736610821,ranging,Range RSI BB,signal_exit,-0.05492996429552320790991485856,1.368671610363453263755378559
2025-05-04 23:00:00+00:00,2025-05-05 01:00:00+00:00,2.156,2.13444,43.65246405790863198984584968,-1.034320690472272606165483094,-1.098999999999999999999999999,ranging,Trend MACD+ADX,stop_loss,-1.043599257884972170686456401,0.5844155844155844155844155844
2025-05-09 07:00:00+00:00,2025-05-09 08:00:00+00:00,2.3384,2.3734760,39.80516242660739735030027747,1.301729279580026650425731232,1.398500000000000000000000001,trending_up,Trend MACD+ADX,take_profit,-0.1582278481012658227848101266,3.801744782757440985289086555
2025-05-10 13:00:00+00:00,2025-05-10 15:00:00+00:00,2.4083,2.3973,39.19035049535305593753597976,-0.5250448826913934963119507817,-0.5562969729684839928580326372,trending_up,Trend MACD+ADX,signal_exit,-0.7141967362870074326288253125,0.5190383257899763318523439771
2025-05-10 16:00:00+00:00,2025-05-10 23:00:00+00:00,2.4218,2.4581270,38.75508969166214019244196436,1.312591210870514185086012450,1.398499999999999999999999999,trending_up,Trend MACD+ADX,take_profit,-0.7267321826740440994301759022,2.279296391114047402758278966
2025-05-11 07:00:00+00:00,2025-05-11 16:00:00+00:00,2.3549,2.331351,40.41346444695650995929422130,-1.045914645013255359481530160,-1.099000000000000000000000001,ranging,Trend MACD+ADX,stop_loss,-1.129559641598369357509873031,1.456537432587371013631152066
2025-05-15 07:00:00+00:00,2025-05-15 08:00:00+00:00,2.4606,2.4975090,38.25235827892572134587516523,1.316320682644027949762091135,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.03251239535072746484597252703,1.662196212305941640250345444
2025-05-19 06:00:00+00:00,2025-05-19 09:00:00+00:00,2.2851,2.3193765,41.76625682191967874203427539,1.334729427390804680639513979,1.398499999999999999999999999,ranging,Range RSI BB,take_profit,-0.1050282263358277537088092425,1.662946916983939433722813006
2025-05-23 11:00:00+00:00,2025-05-23 12:00:00+00:00,2.3636,2.339964,40.94381574342505608988916766,-1.063555083773842493688941783,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-2.690810627855813166356405483,0.05500084616686410560162464038
2025-05-23 12:00:00+00:00,2025-05-23 20:00:00+00:00,2.3488,2.325312,40.74899855559673879443677405,-1.051866613403167964683300313,-1.099000000000000000000000000,ranging,Trend MACD+ADX,stop_loss,-1.030313351498637602179836512,1.451805177111716621253405995
2025-05-26 17:00:00+00:00,2025-05-27 01:00:00+00:00,2.3004,2.277396,41.14909632845698666131533411,-1.040306599321867148751430843,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.447574334898278560250391236,1.060685098243783689793079464
2025-05-27 01:00:00+00:00,2025-05-27 08:00:00+00:00,2.2856,2.3154,40.96039315482174701038605344,1.125780021703013787881656525,1.202511375568778438921946098,ranging,Range RSI BB,signal_exit,-0.1575078753937696884844242212,1.330066503325166258312915646
2025-05-28 06:00:00+00:00,2025-05-28 15:00:00+00:00,2.2886,2.265714,41.39860815186734193603950899,-1.041245952233835950315472023,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.590492003845145503801450669,1.157913134667482303591715459
2025-05-28 15:00:00+00:00,2025-05-28 19:00:00+00:00,2.2528,2.230272,41.59428651639282794944271496,-1.029802659218786093221504985,-1.099000000000000000000000000,ranging,Trend MACD+ADX,stop_loss,-1.167436079545454545454545455,0.6835937500
2025-05-30 01:00:00+00:00,2025-05-30 03:00:00+00:00,2.1931,2.2259965,42.25699056354519935765949719,1.296043176978680009307293360,1.398500000000000000000000000,ranging,Trend MACD+ADX,take_profit,-0.06383657835939993616342164060,1.732707126897998267292873102
2025-06-01 09:00:00+00:00,2025-06-01 16:00:00+00:00,2.1327,2.1646905,44.06144754625106987414560728,1.314168340808726849237455858,1.398500000000000000000000000,ranging,Range RSI BB,take_profit,-0.3985558212594363951798190088,1.974023538237914380831809443
2025-06-04 20:00:00+00:00,2025-06-05 12:00:00+00:00,2.202,2.2219,43.27157925644794894179282130,0.7649593052534124861879076742,0.8028201634877384196185286104,ranging,Range RSI BB,signal_exit,-0.8310626702997275204359673025,1.044504995458673932788374205
2025-06-05 16:00:00+00:00,2025-06-05 19:00:00+00:00,2.1674,2.145726,44.31529797358669191474379449,-1.055578255339190238655612545,-1.099000000000000000000000000,ranging,Trend MACD+ADX,stop_loss,-2.551444126603303497277844422,0.3506505490449386361539171357
2025-06-11 22:00:00+00:00,2025-06-12 03:00:00+00:00,2.2613,2.238687,42.00831317057117844485919056,-1.043977450313012537932787363,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.048069694423561668067041083,0.4510679697519126166364480608
2025-06-14 16:00:00+00:00,2025-06-15 03:00:00+00:00,2.1246,2.153,44.21981602292177034708994647,1.160637511153627706300069825,1.235385484326461451567353855,ranging,Range RSI BB,signal_exit,-0.7201355549279864445072013555,1.350842511531582415513508425
2025-06-20 14:00:00+00:00,2025-06-20 17:00:00+00:00,2.1354,2.114046,44.53969215765347053747652434,-1.045259544381650898633143797,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-2.350847616371639973775405076,0.4870281914395429427741875059
2025-06-20 17:00:00+00:00,2025-06-21 07:00:00+00:00,2.1178,2.1333,44.41628061623929081456899909,0.5936990981130857285310994401,0.6311596940220984040041552554,ranging,Range RSI BB,signal_exit,-0.4391349513646236660685617150,1.435451884030597790159599584
2025-06-21 17:00:00+00:00,2025-06-21 19:00:00+00:00,2.0951,2.074149,45.18089742121362026424768542,-1.040296895077159367413722330,-1.099000000000000000000000000,ranging,Trend MACD+ADX,stop_loss,-1.217125674192162665266574388,0.5345806882726361510190444370
2025-06-26 12:00:00+00:00,2025-06-26 13:00:00+00:00,2.1568,2.135232,43.40606513914479620187852531,-1.028864032200261385965845521,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.831416913946587537091988131,0.1437314540059347181008902077
2025-06-26 13:00:00+00:00,2025-06-26 16:00:00+00:00,2.1234,2.102166,43.60428428930358625894591592,-1.017556816486380513334080879,-1.099000000000000000000000000,ranging,Trend MACD+ADX,stop_loss,-1.309221060563247621738720919,1.003108222661768861260243006
2025-07-05 18:00:00+00:00,2025-07-06 04:00:00+00:00,2.2045,2.2203,41.53857130570236087498828623,0.5640813367600463499740784305,0.6159990927647992742118394194,ranging,Range RSI BB,signal_exit,-0.1406214561124971648899977319,0.8119755046495804037196643230
2025-07-10 08:00:00+00:00,2025-07-10 10:00:00+00:00,2.4498,2.442,37.60954436287897007873530714,-0.3851969533646064115464070157,-0.4180749448934606906686260103,trending_up,Trend MACD+ADX,signal_exit,-0.9470160829455465752306310719,0.2694097477345089395052657360
2025-07-10 17:00:00+00:00,2025-07-10 21:00:00+00:00,2.4966,2.5340490,36.75024626564779880130551486,1.283133047603025878405440787,1.398500000000000000000000000,trending_up,Trend MACD+ADX,take_profit,-0.5888007690459024273011295362,2.851878554834575022029960747
2025-07-23 12:00:00+00:00,2025-07-23 13:00:00+00:00,3.3459,3.312441,27.80531333106767099009079446,-1.022441438639868330819535233,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-3.750859260587584805284079022,0.7083295974177351385277503811
2025-07-23 13:00:00+00:00,2025-07-23 14:00:00+00:00,3.2634,3.3123510,28.19493670275769198839408407,1.286778819754375636708429676,1.398499999999999999999999999,ranging,Range RSI BB,take_profit,-0.4136789851075565361279646994,2.497395354538211681068823926
2025-07-23 14:00:00+00:00,2025-07-23 15:00:00+00:00,3.3038,3.270762,28.23964382091344139222522055,-1.025346506458316766111254183,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.177432047944790846903565591,0.8263212058841334221199830498
2025-07-24 11:00:00+00:00,2025-07-24 13:00:00+00:00,3.1685,3.136815,29.12191533819646864621190767,-1.014077948352339864851691500,-1.099000000000000000000000000,trending_down,Trend MACD+ADX,stop_loss,-1.161432854663089790121508600,0.7574562095628846457314186524
2025-07-25 10:00:00+00:00,2025-07-25 12:00:00+00:00,3.1286,3.097314,29.16918455562333664919476378,-1.002933231699947649736971410,-1.099000000000000000000000000,trending_down,Trend MACD+ADX,stop_loss,-1.006840120181550853416863773,0.7926868247778559099916895736
2025-07-25 19:00:00+00:00,2025-07-25 20:00:00+00:00,3.0707,3.1167605,29.39257419123431901225576141,1.262227049302789779122208725,1.398500000000000000000000000,trending_down,Trend MACD+ADX,take_profit,0,2.028853355912332692871332270
2025-07-31 20:00:00+00:00,2025-07-31 22:00:00+00:00,3.0514,3.020886,29.99213627132660849775708700,-1.005782870755402884738915168,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-1.156846037884249852526709052,0.5276266631710034738152978960
2025-08-14 12:00:00+00:00,2025-08-14 13:00:00+00:00,3.1011,3.070089,29.18713416128812688572347235,-0.9947293170058010070356344905,-1.099000000000000000000000000,ranging,Range RSI BB,stop_loss,-2.044435845345200090290542066,1.118957789171584276547031698
