entry_ts,exit_ts,entry_price,exit_price,position,pnl,pnl_pct,regime,strategy,exit_reason,mae,mfe,pnl_R,reward_multiple,stop_distance_pct,take_profit_multiple,hold_time_hours,trade_type
2024-11-16 22:00:00+00:00,2024-11-17 10:00:00+00:00,90328.39,91056.0,0.0001660607478999681052656866795,0.1057066333187162972792939186,0.7047108887914419818619594573,ranging,ranging_stochastic,signal_exit,-1.067648831115001606914503845,1.241691565630694845773294531,0.10731637900377289,1.5,6.566666666666666,1.5,12.0,long
2024-11-17 18:00:00+00:00,2024-11-18 07:00:00+00:00,89936.0,91719.9,0.0001669615726182819721200842163,0.2825290506493616494103613212,1.881538093755559508984166518,ranging,ranging_stochastic,signal_exit,-1.349848781355630670699163850,2.628535847713929905710727629,0.28652864371912073,1.5,6.566666666666666,1.5,13.0,long
2024-11-23 11:00:00+00:00,2024-11-25 07:00:00+00:00,98429.99,98047.34,0.0001529842210955747500533470366,-0.07353910814261466812180877859,-0.4883647148597698729828175335,ranging,ranging_stochastic,signal_exit,-2.738210173545684602832937400,0.4243523747183150176079465212,-0.07437026114615784,1.5,6.566666666666666,1.5,44.0,long
2024-11-26 05:00:00+00:00,2024-11-27 09:00:00+00:00,94647.96,93403.5,0.0001589807586594979912064156159,-0.2126945542128512907583844184,-1.413515410157810057395848785,trending_down,ranging_stochastic,stop_loss,-4.074953121018139218214528871,0.3438108967166328782997541627,-0.21525615383113858,1.5,6.566666666666666,1.5,28.0,long
2024-11-28 09:00:00+00:00,2024-11-29 15:00:00+00:00,94976.0,98019.47,0.0001580957326402658755703695597,0.4656631594960094225396590720,3.101257717739218328840970351,ranging,ranging_stochastic,signal_exit,-0.3537735849056603773584905660,3.836748231132075471698113208,0.4722727488942972,1.5,6.566666666666666,1.5,30.0,long
2024-11-30 02:00:00+00:00,2024-12-03 23:00:00+00:00,96609.21,95849.69,0.0001561460835583511469719332987,-0.1335626270880209174965270244,-0.8853914549140811730061761192,ranging,ranging_stochastic,signal_exit,-3.137423440270342755105853779,1.574166686592303156189767000,-0.13483118602752506,1.5,6.566666666666666,1.5,93.0,long
2024-12-06 13:00:00+00:00,2024-12-06 15:00:00+00:00,98591.99,99309.99,0.0001528026301437174569042362277,0.09453746077164285484925648077,0.6275256336747031883624623055,trending_down,ranging_stochastic,signal_exit,-0.2493103141543243015989432813,0.9045562423478824192513002324,0.09556227923980251,1.5,6.566666666666666,1.5,2.0,long
2024-12-07 07:00:00+00:00,2024-12-07 19:00:00+00:00,99405.2,100077.45,0.0001516952433295123042069758684,0.08679585419871754535448111038,0.5755961961748479958794912137,ranging,ranging_stochastic,signal_exit,-0.3713990817381786868292604411,0.8635765533392619299593985023,0.08765424307231187,1.5,6.566666666666666,1.5,12.0,long
2024-12-08 08:00:00+00:00,2024-12-11 07:00:00+00:00,98980.01,97334.6,0.0001524784184235649615913198004,-0.2657309403242083495624799890,-1.760703600656334546743327263,ranging,ranging_stochastic,signal_exit,-4.879732786448496014498281017,2.395423075831170354498852849,-0.26812745187659914,1.5,6.566666666666666,1.5,71.0,long
2024-12-13 03:00:00+00:00,2024-12-13 18:00:00+00:00,99729.09,101495.91,0.0001509334512056613860762599735,0.2513531122796274506155863110,1.669847874877831533407153319,ranging,ranging_stochastic,signal_exit,-0.2297123136288519227439055144,2.172054312337553666638289791,0.2542915545499236,1.5,6.566666666666666,1.5,15.0,long
2024-12-14 12:00:00+00:00,2024-12-20 10:00:00+00:00,101297.96,94359.53,0.0001489680414703510021239955444,-1.047660882357290333162643626,-6.942676367816291660759999506,ranging,trend_macd,stop_loss,-7.204449132045699636991702498,6.964641736121833055670617651,-1.0572603605811612,1.5,6.566666666666666,1.5,142.0,long
2024-12-20 15:00:00+00:00,2024-12-21 04:00:00+00:00,96991.62,97588.0,0.0001539618533414367493721830727,0.07679494075188191909284993920,0.5142629847815718512589025732,trending_down,ranging_stochastic,stop_loss,-1.647338192722216620363697400,0.8504033647442944039907777600,0.07831416011902109,1.5,6.566666666666666,1.5,13.0,long
2024-12-21 21:00:00+00:00,2024-12-30 20:00:00+00:00,96892.0,94338.8,0.0001542390374324107845539977155,-0.4083538360769599296451496469,-2.732463774098996821202988895,ranging,ranging_stochastic,signal_exit,-5.533532180159352681335920406,3.170230772406390620484663336,-0.416111234634365,1.5,6.566666666666666,1.5,215.0,long
2025-01-01 01:00:00+00:00,2025-01-01 21:00:00+00:00,93607.74,94978.48,0.0001589962084277390069192908001,0.2028412445380091256306449484,1.362880377199577727226402432,ranging,ranging_stochastic,signal_exit,-0.7688894102133007377381400299,1.648805964122197587507186906,0.2075452351065347,1.5,6.566666666666666,1.5,20.0,long
2025-01-04 15:00:00+00:00,2025-01-06 05:00:00+00:00,97657.94,99600.0,0.0001527136649223842230995633426,0.2813688190728960356920214762,1.886646390452225389968291364,ranging,ranging_stochastic,signal_exit,-0.3902908457827392222281158091,2.287637851054404792892416121,0.2873065569216587,1.5,6.566666666666666,1.5,38.0,long
2025-01-07 13:00:00+00:00,2025-01-08 20:00:00+00:00,100636.8,93980.0,0.0001486127067735782290549537958,-1.003251688632936437139600986,-6.708063054469140513211866833,ranging,trend_macd,stop_loss,-8.084418423479283919997456199,0.2246792425832299914146713727,-1.0215324448430163,1.5,6.566666666666666,1.5,31.0,long
2025-01-08 21:00:00+00:00,2025-01-10 15:00:00+00:00,94468.97,93730.92,0.0001567225671639724351412599716,-0.1303588411004107829564375491,-0.8804805641471480000258285866,trending_down,ranging_stochastic,stop_loss,-3.456478884018741815434210831,0.9668254030926768863892556466,-0.13408333464169767,1.5,6.566666666666666,1.5,42.0,long
2025-01-13 01:00:00+00:00,2025-01-14 00:00:00+00:00,94218.01,94470.77,0.0001569324768117182207387225476,0.02484072091651973213770242324,0.1680031556599422976562548922,ranging,ranging_stochastic,signal_exit,-5.265787294807011950263012348,0.7376721287150938551981728334,0.025584236902529284,1.5,6.566666666666666,1.5,23.0,long
